freq,unit,deg_urb,rskpovth,geo,time,value
Annual,Percentage,Cities,Below 60%,France,2010,33.9
Annual,Percentage,Cities,Below 60%,France,2011,33.7
Annual,Percentage,Cities,Below 60%,France,2012,31.7
Annual,Percentage,Cities,Below 60%,France,2013,33.0
Annual,Percentage,Cities,Below 60%,France,2014,34.4
Annual,Percentage,Cities,Below 60%,France,2015,33.5
Annual,Percentage,Cities,Below 60%,France,2016,33.6
Annual,Percentage,Cities,Below 60%,France,2017,32.6
Annual,Percentage,Cities,Below 60%,France,2018,30.8
Annual,Percentage,Cities,Below 60%,France,2019,39.2
Annual,Percentage,Cities,Below 60%,France,2020,46.0
Annual,Percentage,Cities,Below 60%,France,2023,32.1
Annual,Percentage,Cities,Below 60%,Croatia,2003,
Annual,Percentage,Cities,Below 60%,Croatia,2004,
Annual,Percentage,Cities,Below 60%,Croatia,2005,
Annual,Percentage,Cities,Below 60%,Croatia,2006,
Annual,Percentage,Cities,Below 60%,Croatia,2007,
Annual,Percentage,Cities,Below 60%,Croatia,2008,
Annual,Percentage,Cities,Below 60%,Croatia,2009,
Annual,Percentage,Cities,Below 60%,Croatia,2010,18.9
Annual,Percentage,Cities,Below 60%,Croatia,2011,14.3
Annual,Percentage,Cities,Below 60%,Croatia,2012,16.7
Annual,Percentage,Cities,Below 60%,Croatia,2013,16.7
Annual,Percentage,Cities,Below 60%,Croatia,2014,7.6
Annual,Percentage,Cities,Below 60%,Croatia,2015,10.1
Annual,Percentage,Cities,Below 60%,Croatia,2016,9.1
Annual,Percentage,Cities,Below 60%,Croatia,2017,10.5
Annual,Percentage,Cities,Below 60%,Croatia,2018,12.7
Annual,Percentage,Cities,Below 60%,Croatia,2019,7.9
Annual,Percentage,Cities,Below 60%,Croatia,2020,7.0
Annual,Percentage,Cities,Below 60%,Croatia,2023,8.0
Annual,Percentage,Cities,Below 60%,Italy,2003,
Annual,Percentage,Cities,Below 60%,Italy,2004,38.4
Annual,Percentage,Cities,Below 60%,Italy,2005,35.0
Annual,Percentage,Cities,Below 60%,Italy,2006,35.3
Annual,Percentage,Cities,Below 60%,Italy,2007,35.0
Annual,Percentage,Cities,Below 60%,Italy,2008,32.6
Annual,Percentage,Cities,Below 60%,Italy,2009,35.2
Annual,Percentage,Cities,Below 60%,Italy,2010,32.3
Annual,Percentage,Cities,Below 60%,Italy,2011,32.5
Annual,Percentage,Cities,Below 60%,Italy,2012,30.9
Annual,Percentage,Cities,Below 60%,Italy,2013,30.4
Annual,Percentage,Cities,Below 60%,Italy,2014,26.7
Annual,Percentage,Cities,Below 60%,Italy,2015,29.9
Annual,Percentage,Cities,Below 60%,Italy,2016,25.2
Annual,Percentage,Cities,Below 60%,Italy,2017,22.7
Annual,Percentage,Cities,Below 60%,Italy,2018,19.8
Annual,Percentage,Cities,Below 60%,Italy,2019,17.9
Annual,Percentage,Cities,Below 60%,Italy,2020,23.1
Annual,Percentage,Cities,Below 60%,Italy,2023,12.7
Annual,Percentage,Cities,Below 60%,Cyprus,2003,
Annual,Percentage,Cities,Below 60%,Cyprus,2004,
Annual,Percentage,Cities,Below 60%,Cyprus,2005,37.1
Annual,Percentage,Cities,Below 60%,Cyprus,2006,39.5
Annual,Percentage,Cities,Below 60%,Cyprus,2007,42.7
Annual,Percentage,Cities,Below 60%,Cyprus,2008,25.2
Annual,Percentage,Cities,Below 60%,Cyprus,2009,34.7
Annual,Percentage,Cities,Below 60%,Cyprus,2010,28.4
Annual,Percentage,Cities,Below 60%,Cyprus,2011,33.4
Annual,Percentage,Cities,Below 60%,Cyprus,2012,22.3
Annual,Percentage,Cities,Below 60%,Cyprus,2013,30.7
Annual,Percentage,Cities,Below 60%,Cyprus,2014,24.5
Annual,Percentage,Cities,Below 60%,Cyprus,2015,15.2
Annual,Percentage,Cities,Below 60%,Cyprus,2016,14.6
Annual,Percentage,Cities,Below 60%,Cyprus,2017,21.9
Annual,Percentage,Cities,Below 60%,Cyprus,2018,23.8
Annual,Percentage,Cities,Below 60%,Cyprus,2019,16.3
Annual,Percentage,Cities,Below 60%,Cyprus,2020,15.9
Annual,Percentage,Cities,Below 60%,Cyprus,2023,21.8
Annual,Percentage,Cities,Below 60%,Latvia,2003,
Annual,Percentage,Cities,Below 60%,Latvia,2004,
Annual,Percentage,Cities,Below 60%,Latvia,2005,31.7
Annual,Percentage,Cities,Below 60%,Latvia,2006,21.2
Annual,Percentage,Cities,Below 60%,Latvia,2007,32.5
Annual,Percentage,Cities,Below 60%,Latvia,2008,26.7
Annual,Percentage,Cities,Below 60%,Latvia,2009,23.7
Annual,Percentage,Cities,Below 60%,Latvia,2010,24.6
Annual,Percentage,Cities,Below 60%,Latvia,2011,20.0
Annual,Percentage,Cities,Below 60%,Latvia,2012,24.2
Annual,Percentage,Cities,Below 60%,Latvia,2013,20.2
Annual,Percentage,Cities,Below 60%,Latvia,2014,22.8
Annual,Percentage,Cities,Below 60%,Latvia,2015,15.8
Annual,Percentage,Cities,Below 60%,Latvia,2016,25.3
Annual,Percentage,Cities,Below 60%,Latvia,2017,20.2
Annual,Percentage,Cities,Below 60%,Latvia,2018,23.0
Annual,Percentage,Cities,Below 60%,Latvia,2019,17.0
Annual,Percentage,Cities,Below 60%,Latvia,2020,20.5
Annual,Percentage,Cities,Below 60%,Latvia,2023,17.8
Annual,Percentage,Cities,Below 60%,Lithuania,2003,
Annual,Percentage,Cities,Below 60%,Lithuania,2004,
Annual,Percentage,Cities,Below 60%,Lithuania,2005,33.1
Annual,Percentage,Cities,Below 60%,Lithuania,2006,30.3
Annual,Percentage,Cities,Below 60%,Lithuania,2007,35.0
Annual,Percentage,Cities,Below 60%,Lithuania,2008,24.6
Annual,Percentage,Cities,Below 60%,Lithuania,2009,24.7
Annual,Percentage,Cities,Below 60%,Lithuania,2010,21.3
Annual,Percentage,Cities,Below 60%,Lithuania,2011,26.6
Annual,Percentage,Cities,Below 60%,Lithuania,2012,24.8
Annual,Percentage,Cities,Below 60%,Lithuania,2013,25.7
Annual,Percentage,Cities,Below 60%,Lithuania,2014,17.7
Annual,Percentage,Cities,Below 60%,Lithuania,2015,28.5
Annual,Percentage,Cities,Below 60%,Lithuania,2016,21.2
Annual,Percentage,Cities,Below 60%,Lithuania,2017,17.5
Annual,Percentage,Cities,Below 60%,Lithuania,2018,16.2
Annual,Percentage,Cities,Below 60%,Lithuania,2019,27.4
Annual,Percentage,Cities,Below 60%,Lithuania,2020,23.1
Annual,Percentage,Cities,Below 60%,Lithuania,2023,17.6
Annual,Percentage,Cities,Below 60%,Luxembourg,2003,35.3
Annual,Percentage,Cities,Below 60%,Luxembourg,2004,40.5
Annual,Percentage,Cities,Below 60%,Luxembourg,2005,44.8
Annual,Percentage,Cities,Below 60%,Luxembourg,2006,38.7
Annual,Percentage,Cities,Below 60%,Luxembourg,2007,35.2
Annual,Percentage,Cities,Below 60%,Luxembourg,2008,26.7
Annual,Percentage,Cities,Below 60%,Luxembourg,2009,35.5
Annual,Percentage,Cities,Below 60%,Luxembourg,2010,26.8
Annual,Percentage,Cities,Below 60%,Luxembourg,2011,31.1
Annual,Percentage,Cities,Below 60%,Luxembourg,2012,39.0
Annual,Percentage,Cities,Below 60%,Luxembourg,2013,36.1
Annual,Percentage,Cities,Below 60%,Luxembourg,2014,43.8
Annual,Percentage,Cities,Below 60%,Luxembourg,2015,45.6
Annual,Percentage,Cities,Below 60%,Luxembourg,2016,30.7
Annual,Percentage,Cities,Below 60%,Luxembourg,2017,35.2
Annual,Percentage,Cities,Below 60%,Luxembourg,2018,31.3
Annual,Percentage,Cities,Below 60%,Luxembourg,2019,29.7
Annual,Percentage,Cities,Below 60%,Luxembourg,2020,44.4
Annual,Percentage,Cities,Below 60%,Luxembourg,2023,55.9
Annual,Percentage,Cities,Below 60%,Hungary,2003,
Annual,Percentage,Cities,Below 60%,Hungary,2004,
Annual,Percentage,Cities,Below 60%,Hungary,2005,31.6
Annual,Percentage,Cities,Below 60%,Hungary,2006,22.5
Annual,Percentage,Cities,Below 60%,Hungary,2007,20.6
Annual,Percentage,Cities,Below 60%,Hungary,2008,22.6
Annual,Percentage,Cities,Below 60%,Hungary,2009,21.3
Annual,Percentage,Cities,Below 60%,Hungary,2010,30.0
Annual,Percentage,Cities,Below 60%,Hungary,2011,19.7
Annual,Percentage,Cities,Below 60%,Hungary,2012,14.2
Annual,Percentage,Cities,Below 60%,Hungary,2013,22.7
Annual,Percentage,Cities,Below 60%,Hungary,2014,24.9
Annual,Percentage,Cities,Below 60%,Hungary,2015,24.1
Annual,Percentage,Cities,Below 60%,Hungary,2016,17.1
Annual,Percentage,Cities,Below 60%,Hungary,2017,24.7
Annual,Percentage,Cities,Below 60%,Hungary,2018,18.3
Annual,Percentage,Cities,Below 60%,Hungary,2019,22.5
Annual,Percentage,Cities,Below 60%,Hungary,2020,23.1
Annual,Percentage,Cities,Below 60%,Hungary,2023,12.5
Annual,Percentage,Cities,Below 60%,Malta,2003,
Annual,Percentage,Cities,Below 60%,Malta,2004,
Annual,Percentage,Cities,Below 60%,Malta,2005,23.0
Annual,Percentage,Cities,Below 60%,Malta,2006,29.8
Annual,Percentage,Cities,Below 60%,Malta,2007,31.2
Annual,Percentage,Cities,Below 60%,Malta,2008,26.1
Annual,Percentage,Cities,Below 60%,Malta,2009,31.7
Annual,Percentage,Cities,Below 60%,Malta,2010,29.5
Annual,Percentage,Cities,Below 60%,Malta,2011,28.1
Annual,Percentage,Cities,Below 60%,Malta,2012,28.2
Annual,Percentage,Cities,Below 60%,Malta,2013,29.7
Annual,Percentage,Cities,Below 60%,Malta,2014,27.6
Annual,Percentage,Cities,Below 60%,Malta,2015,23.3
Annual,Percentage,Cities,Below 60%,Malta,2016,31.6
Annual,Percentage,Cities,Below 60%,Malta,2017,23.0
Annual,Percentage,Cities,Below 60%,Malta,2018,29.2
Annual,Percentage,Cities,Below 60%,Malta,2019,31.9
Annual,Percentage,Cities,Below 60%,Malta,2020,28.6
Annual,Percentage,Cities,Below 60%,Malta,2023,36.2
Annual,Percentage,Cities,Below 60%,Netherlands,2003,
Annual,Percentage,Cities,Below 60%,Netherlands,2004,
Annual,Percentage,Cities,Below 60%,Netherlands,2005,42.0
Annual,Percentage,Cities,Below 60%,Netherlands,2006,39.3
Annual,Percentage,Cities,Below 60%,Netherlands,2007,40.7
Annual,Percentage,Cities,Below 60%,Netherlands,2008,38.5
Annual,Percentage,Cities,Below 60%,Netherlands,2009,42.5
Annual,Percentage,Cities,Below 60%,Netherlands,2010,41.5
Annual,Percentage,Cities,Below 60%,Netherlands,2011,35.4
Annual,Percentage,Cities,Below 60%,Netherlands,2012,44.3
Annual,Percentage,Cities,Below 60%,Netherlands,2013,39.7
Annual,Percentage,Cities,Below 60%,Netherlands,2014,42.4
Annual,Percentage,Cities,Below 60%,Netherlands,2015,45.6
Annual,Percentage,Cities,Below 60%,Netherlands,2016,40.2
Annual,Percentage,Cities,Below 60%,Netherlands,2017,44.6
Annual,Percentage,Cities,Below 60%,Netherlands,2018,44.4
Annual,Percentage,Cities,Below 60%,Netherlands,2019,41.2
Annual,Percentage,Cities,Below 60%,Netherlands,2020,40.7
Annual,Percentage,Cities,Below 60%,Netherlands,2023,43.6
Annual,Percentage,Cities,Below 60%,Austria,2003,25.1
Annual,Percentage,Cities,Below 60%,Austria,2004,28.8
Annual,Percentage,Cities,Below 60%,Austria,2005,29.9
Annual,Percentage,Cities,Below 60%,Austria,2006,23.9
Annual,Percentage,Cities,Below 60%,Austria,2007,33.9
Annual,Percentage,Cities,Below 60%,Austria,2008,26.2
Annual,Percentage,Cities,Below 60%,Austria,2009,24.6
Annual,Percentage,Cities,Below 60%,Austria,2010,33.2
Annual,Percentage,Cities,Below 60%,Austria,2011,23.7
Annual,Percentage,Cities,Below 60%,Austria,2012,27.1
Annual,Percentage,Cities,Below 60%,Austria,2013,27.6
Annual,Percentage,Cities,Below 60%,Austria,2014,24.8
Annual,Percentage,Cities,Below 60%,Austria,2015,27.2
Annual,Percentage,Cities,Below 60%,Austria,2016,26.9
Annual,Percentage,Cities,Below 60%,Austria,2017,23.7
Annual,Percentage,Cities,Below 60%,Austria,2018,20.8
Annual,Percentage,Cities,Below 60%,Austria,2019,30.5
Annual,Percentage,Cities,Below 60%,Austria,2020,21.1
Annual,Percentage,Cities,Below 60%,Austria,2023,24.1
Annual,Percentage,Cities,Below 60%,Poland,2003,
Annual,Percentage,Cities,Below 60%,Poland,2004,
Annual,Percentage,Cities,Below 60%,Poland,2005,31.3
Annual,Percentage,Cities,Below 60%,Poland,2006,29.0
Annual,Percentage,Cities,Below 60%,Poland,2007,29.8
Annual,Percentage,Cities,Below 60%,Poland,2008,29.9
Annual,Percentage,Cities,Below 60%,Poland,2009,30.2
Annual,Percentage,Cities,Below 60%,Poland,2010,26.2
Annual,Percentage,Cities,Below 60%,Poland,2011,24.7
Annual,Percentage,Cities,Below 60%,Poland,2012,26.6
Annual,Percentage,Cities,Below 60%,Poland,2013,23.8
Annual,Percentage,Cities,Below 60%,Poland,2014,25.7
Annual,Percentage,Cities,Below 60%,Poland,2015,21.7
Annual,Percentage,Cities,Below 60%,Poland,2016,21.3
Annual,Percentage,Cities,Below 60%,Poland,2017,19.5
Annual,Percentage,Cities,Below 60%,Poland,2018,20.8
Annual,Percentage,Cities,Below 60%,Poland,2019,23.6
Annual,Percentage,Cities,Below 60%,Poland,2020,
Annual,Percentage,Cities,Below 60%,Poland,2023,17.8
Annual,Percentage,Cities,Below 60%,Portugal,2003,
Annual,Percentage,Cities,Below 60%,Portugal,2004,37.9
Annual,Percentage,Cities,Below 60%,Portugal,2005,35.2
Annual,Percentage,Cities,Below 60%,Portugal,2006,32.4
Annual,Percentage,Cities,Below 60%,Portugal,2007,38.4
Annual,Percentage,Cities,Below 60%,Portugal,2008,36.3
Annual,Percentage,Cities,Below 60%,Portugal,2009,34.2
Annual,Percentage,Cities,Below 60%,Portugal,2010,35.8
Annual,Percentage,Cities,Below 60%,Portugal,2011,43.2
Annual,Percentage,Cities,Below 60%,Portugal,2012,37.9
Annual,Percentage,Cities,Below 60%,Portugal,2013,31.0
Annual,Percentage,Cities,Below 60%,Portugal,2014,33.6
Annual,Percentage,Cities,Below 60%,Portugal,2015,34.8
Annual,Percentage,Cities,Below 60%,Portugal,2016,36.0
Annual,Percentage,Cities,Below 60%,Portugal,2017,33.8
Annual,Percentage,Cities,Below 60%,Portugal,2018,30.3
Annual,Percentage,Cities,Below 60%,Portugal,2019,33.0
Annual,Percentage,Cities,Below 60%,Portugal,2020,36.0
Annual,Percentage,Cities,Below 60%,Portugal,2023,42.3
Annual,Percentage,Cities,Below 60%,Romania,2003,
Annual,Percentage,Cities,Below 60%,Romania,2004,
Annual,Percentage,Cities,Below 60%,Romania,2005,
Annual,Percentage,Cities,Below 60%,Romania,2006,
Annual,Percentage,Cities,Below 60%,Romania,2007,42.7
Annual,Percentage,Cities,Below 60%,Romania,2008,47.7
Annual,Percentage,Cities,Below 60%,Romania,2009,43.7
Annual,Percentage,Cities,Below 60%,Romania,2010,44.5
Annual,Percentage,Cities,Below 60%,Romania,2011,41.3
Annual,Percentage,Cities,Below 60%,Romania,2012,29.9
Annual,Percentage,Cities,Below 60%,Romania,2013,17.2
Annual,Percentage,Cities,Below 60%,Romania,2014,26.7
Annual,Percentage,Cities,Below 60%,Romania,2015,25.7
Annual,Percentage,Cities,Below 60%,Romania,2016,16.8
Annual,Percentage,Cities,Below 60%,Romania,2017,22.8
Annual,Percentage,Cities,Below 60%,Romania,2018,28.6
Annual,Percentage,Cities,Below 60%,Romania,2019,34.1
Annual,Percentage,Cities,Below 60%,Romania,2020,33.3
Annual,Percentage,Cities,Below 60%,Romania,2023,19.9
Annual,Percentage,Cities,Below 60%,Slovenia,2003,
Annual,Percentage,Cities,Below 60%,Slovenia,2004,
Annual,Percentage,Cities,Below 60%,Slovenia,2005,37.5
Annual,Percentage,Cities,Below 60%,Slovenia,2006,26.7
Annual,Percentage,Cities,Below 60%,Slovenia,2007,37.3
Annual,Percentage,Cities,Below 60%,Slovenia,2008,25.0
Annual,Percentage,Cities,Below 60%,Slovenia,2009,26.2
Annual,Percentage,Cities,Below 60%,Slovenia,2010,20.5
Annual,Percentage,Cities,Below 60%,Slovenia,2011,20.0
Annual,Percentage,Cities,Below 60%,Slovenia,2012,17.4
Annual,Percentage,Cities,Below 60%,Slovenia,2013,18.0
Annual,Percentage,Cities,Below 60%,Slovenia,2014,23.7
Annual,Percentage,Cities,Below 60%,Slovenia,2015,19.3
Annual,Percentage,Cities,Below 60%,Slovenia,2016,24.4
Annual,Percentage,Cities,Below 60%,Slovenia,2017,20.3
Annual,Percentage,Cities,Below 60%,Slovenia,2018,14.4
Annual,Percentage,Cities,Below 60%,Slovenia,2019,19.3
Annual,Percentage,Cities,Below 60%,Slovenia,2020,21.0
Annual,Percentage,Cities,Below 60%,Slovenia,2023,23.7
Annual,Percentage,Cities,Below 60%,Slovakia,2003,
Annual,Percentage,Cities,Below 60%,Slovakia,2004,
Annual,Percentage,Cities,Below 60%,Slovakia,2005,25.5
Annual,Percentage,Cities,Below 60%,Slovakia,2006,25.7
Annual,Percentage,Cities,Below 60%,Slovakia,2007,33.7
Annual,Percentage,Cities,Below 60%,Slovakia,2008,23.9
Annual,Percentage,Cities,Below 60%,Slovakia,2009,25.5
Annual,Percentage,Cities,Below 60%,Slovakia,2010,29.0
Annual,Percentage,Cities,Below 60%,Slovakia,2011,15.0
Annual,Percentage,Cities,Below 60%,Slovakia,2012,15.8
Annual,Percentage,Cities,Below 60%,Slovakia,2013,19.8
Annual,Percentage,Cities,Below 60%,Slovakia,2014,13.6
Annual,Percentage,Cities,Below 60%,Slovakia,2015,11.9
Annual,Percentage,Cities,Below 60%,Slovakia,2016,19.1
Annual,Percentage,Cities,Below 60%,Slovakia,2017,17.9
Annual,Percentage,Cities,Below 60%,Slovakia,2018,5.8
Annual,Percentage,Cities,Below 60%,Slovakia,2019,8.8
Annual,Percentage,Cities,Below 60%,Slovakia,2020,9.7
Annual,Percentage,Cities,Below 60%,Slovakia,2023,33.5
Annual,Percentage,Cities,Below 60%,Finland,2003,
Annual,Percentage,Cities,Below 60%,Finland,2004,22.1
Annual,Percentage,Cities,Below 60%,Finland,2005,30.6
Annual,Percentage,Cities,Below 60%,Finland,2006,31.3
Annual,Percentage,Cities,Below 60%,Finland,2007,25.8
Annual,Percentage,Cities,Below 60%,Finland,2008,24.9
Annual,Percentage,Cities,Below 60%,Finland,2009,29.8
Annual,Percentage,Cities,Below 60%,Finland,2010,26.6
Annual,Percentage,Cities,Below 60%,Finland,2011,27.1
Annual,Percentage,Cities,Below 60%,Finland,2012,30.5
Annual,Percentage,Cities,Below 60%,Finland,2013,24.5
Annual,Percentage,Cities,Below 60%,Finland,2014,22.2
Annual,Percentage,Cities,Below 60%,Finland,2015,23.2
Annual,Percentage,Cities,Below 60%,Finland,2016,24.8
Annual,Percentage,Cities,Below 60%,Finland,2017,27.2
Annual,Percentage,Cities,Below 60%,Finland,2018,25.4
Annual,Percentage,Cities,Below 60%,Finland,2019,19.4
Annual,Percentage,Cities,Below 60%,Finland,2020,26.5
Annual,Percentage,Cities,Below 60%,Finland,2023,42.5
Annual,Percentage,Cities,Below 60%,Sweden,2003,
Annual,Percentage,Cities,Below 60%,Sweden,2004,21.4
Annual,Percentage,Cities,Below 60%,Sweden,2005,19.5
Annual,Percentage,Cities,Below 60%,Sweden,2006,22.7
Annual,Percentage,Cities,Below 60%,Sweden,2007,14.7
Annual,Percentage,Cities,Below 60%,Sweden,2008,23.1
Annual,Percentage,Cities,Below 60%,Sweden,2009,20.8
Annual,Percentage,Cities,Below 60%,Sweden,2010,21.6
Annual,Percentage,Cities,Below 60%,Sweden,2011,19.6
Annual,Percentage,Cities,Below 60%,Sweden,2012,22.2
Annual,Percentage,Cities,Below 60%,Sweden,2013,19.7
Annual,Percentage,Cities,Below 60%,Sweden,2014,23.1
Annual,Percentage,Cities,Below 60%,Sweden,2015,23.8
Annual,Percentage,Cities,Below 60%,Sweden,2016,29.6
Annual,Percentage,Cities,Below 60%,Sweden,2017,25.2
Annual,Percentage,Cities,Below 60%,Sweden,2018,22.1
Annual,Percentage,Cities,Below 60%,Sweden,2019,24.8
Annual,Percentage,Cities,Below 60%,Sweden,2020,22.7
Annual,Percentage,Cities,Below 60%,Sweden,2023,16.4
Annual,Percentage,Cities,Below 60%,Iceland,2003,
Annual,Percentage,Cities,Below 60%,Iceland,2004,22.8
Annual,Percentage,Cities,Below 60%,Iceland,2005,20.0
Annual,Percentage,Cities,Below 60%,Iceland,2006,21.7
Annual,Percentage,Cities,Below 60%,Iceland,2007,17.0
Annual,Percentage,Cities,Below 60%,Iceland,2008,23.0
Annual,Percentage,Cities,Below 60%,Iceland,2009,13.2
Annual,Percentage,Cities,Below 60%,Iceland,2010,21.0
Annual,Percentage,Cities,Below 60%,Iceland,2011,17.0
Annual,Percentage,Cities,Below 60%,Iceland,2012,17.1
Annual,Percentage,Cities,Below 60%,Iceland,2013,20.0
Annual,Percentage,Cities,Below 60%,Iceland,2014,21.0
Annual,Percentage,Cities,Below 60%,Iceland,2015,17.9
Annual,Percentage,Cities,Below 60%,Iceland,2016,22.6
Annual,Percentage,Cities,Below 60%,Iceland,2017,19.6
Annual,Percentage,Cities,Below 60%,Iceland,2018,17.4
Annual,Percentage,Cities,Below 60%,Iceland,2019,24.8
Annual,Percentage,Cities,Below 60%,Iceland,2020,14.2
Annual,Percentage,Cities,Below 60%,Iceland,2023,
Annual,Percentage,Cities,Below 60%,Norway,2003,
Annual,Percentage,Cities,Below 60%,Norway,2004,19.4
Annual,Percentage,Cities,Below 60%,Norway,2005,19.3
Annual,Percentage,Cities,Below 60%,Norway,2006,20.8
Annual,Percentage,Cities,Below 60%,Norway,2007,21.5
Annual,Percentage,Cities,Below 60%,Norway,2008,21.9
Annual,Percentage,Cities,Below 60%,Norway,2009,18.0
Annual,Percentage,Cities,Below 60%,Norway,2010,22.0
Annual,Percentage,Cities,Below 60%,Norway,2011,21.9
Annual,Percentage,Cities,Below 60%,Norway,2012,16.9
Annual,Percentage,Cities,Below 60%,Norway,2013,22.9
Annual,Percentage,Cities,Below 60%,Norway,2014,
Annual,Percentage,Cities,Below 60%,Norway,2015,25.9
Annual,Percentage,Cities,Below 60%,Norway,2016,18.8
Annual,Percentage,Cities,Below 60%,Norway,2017,22.6
Annual,Percentage,Cities,Below 60%,Norway,2018,24.0
Annual,Percentage,Cities,Below 60%,Norway,2019,20.7
Annual,Percentage,Cities,Below 60%,Norway,2020,19.8
Annual,Percentage,Cities,Below 60%,Norway,2023,22.9
Annual,Percentage,Cities,Below 60%,Switzerland,2003,
Annual,Percentage,Cities,Below 60%,Switzerland,2004,
Annual,Percentage,Cities,Below 60%,Switzerland,2005,
Annual,Percentage,Cities,Below 60%,Switzerland,2006,
Annual,Percentage,Cities,Below 60%,Switzerland,2007,32.4
Annual,Percentage,Cities,Below 60%,Switzerland,2008,27.9
Annual,Percentage,Cities,Below 60%,Switzerland,2009,27.6
