freq,unit,deg_urb,rskpovth,geo,year,pollution_rate
Annual,Percentage,Towns and suburbs,Above 60%,Serbia,2020,17.4
Annual,Percentage,Towns and suburbs,Above 60%,Serbia,2023,14.6
Annual,Percentage,Towns and suburbs,Total,Belgium,2003,13.3
Annual,Percentage,Towns and suburbs,Total,Belgium,2004,11.3
Annual,Percentage,Towns and suburbs,Total,Belgium,2005,10.8
Annual,Percentage,Towns and suburbs,Total,Belgium,2006,11.3
Annual,Percentage,Towns and suburbs,Total,Belgium,2007,11.8
Annual,Percentage,Towns and suburbs,Total,Belgium,2008,10.6
Annual,Percentage,Towns and suburbs,Total,Belgium,2009,9.4
Annual,Percentage,Towns and suburbs,Total,Belgium,2010,8.6
Annual,Percentage,Towns and suburbs,Total,Belgium,2011,11.0
Annual,Percentage,Towns and suburbs,Total,Belgium,2012,12.3
Annual,Percentage,Towns and suburbs,Total,Belgium,2013,12.8
Annual,Percentage,Towns and suburbs,Total,Belgium,2014,10.7
Annual,Percentage,Towns and suburbs,Total,Belgium,2015,10.8
Annual,Percentage,Towns and suburbs,Total,Belgium,2016,8.3
Annual,Percentage,Towns and suburbs,Total,Belgium,2017,8.8
Annual,Percentage,Towns and suburbs,Total,Belgium,2018,9.9
Annual,Percentage,Towns and suburbs,Total,Belgium,2019,11.6
Annual,Percentage,Towns and suburbs,Total,Belgium,2020,8.1
Annual,Percentage,Towns and suburbs,Total,Belgium,2023,9.2
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2005,26.5
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2006,26.5
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2007,27.8
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2008,19.4
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2009,21.5
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2010,15.1
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2011,14.1
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2012,13.0
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2013,13.2
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2014,15.5
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2015,12.5
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2016,11.6
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2017,11.5
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2018,8.6
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2019,9.4
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2020,9.0
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2023,8.4
Annual,Percentage,Towns and suburbs,Total,Czechia,2005,18.1
Annual,Percentage,Towns and suburbs,Total,Czechia,2006,17.7
Annual,Percentage,Towns and suburbs,Total,Czechia,2007,14.8
Annual,Percentage,Towns and suburbs,Total,Czechia,2008,14.3
Annual,Percentage,Towns and suburbs,Total,Czechia,2009,18.8
Annual,Percentage,Towns and suburbs,Total,Czechia,2010,16.0
Annual,Percentage,Towns and suburbs,Total,Czechia,2011,17.6
Annual,Percentage,Towns and suburbs,Total,Czechia,2012,15.9
Annual,Percentage,Towns and suburbs,Total,Czechia,2013,17.1
Annual,Percentage,Towns and suburbs,Total,Czechia,2014,14.6
Annual,Percentage,Towns and suburbs,Total,Czechia,2015,12.7
Annual,Percentage,Towns and suburbs,Total,Czechia,2016,13.5
Annual,Percentage,Towns and suburbs,Total,Czechia,2017,11.5
Annual,Percentage,Towns and suburbs,Total,Czechia,2018,11.6
Annual,Percentage,Towns and suburbs,Total,Czechia,2019,11.0
Annual,Percentage,Towns and suburbs,Total,Czechia,2020,8.4
Annual,Percentage,Towns and suburbs,Total,Czechia,2023,7.1
Annual,Percentage,Towns and suburbs,Total,Denmark,2003,4.0
Annual,Percentage,Towns and suburbs,Total,Denmark,2004,4.1
Annual,Percentage,Towns and suburbs,Total,Denmark,2005,4.5
Annual,Percentage,Towns and suburbs,Total,Denmark,2006,4.6
Annual,Percentage,Towns and suburbs,Total,Denmark,2007,5.0
Annual,Percentage,Towns and suburbs,Total,Denmark,2008,5.5
Annual,Percentage,Towns and suburbs,Total,Denmark,2009,4.8
Annual,Percentage,Towns and suburbs,Total,Denmark,2010,6.5
Annual,Percentage,Towns and suburbs,Total,Denmark,2011,7.2
Annual,Percentage,Towns and suburbs,Total,Denmark,2012,3.7
Annual,Percentage,Towns and suburbs,Total,Denmark,2013,4.6
Annual,Percentage,Towns and suburbs,Total,Denmark,2014,3.7
Annual,Percentage,Towns and suburbs,Total,Denmark,2015,5.8
Annual,Percentage,Towns and suburbs,Total,Denmark,2016,5.3
Annual,Percentage,Towns and suburbs,Total,Denmark,2017,6.4
Annual,Percentage,Towns and suburbs,Total,Denmark,2018,5.8
Annual,Percentage,Towns and suburbs,Total,Denmark,2019,5.2
Annual,Percentage,Towns and suburbs,Total,Denmark,2020,6.8
Annual,Percentage,Towns and suburbs,Total,Denmark,2023,4.4
Annual,Percentage,Towns and suburbs,Total,Germany,2005,16.9
Annual,Percentage,Towns and suburbs,Total,Germany,2006,19.5
Annual,Percentage,Towns and suburbs,Total,Germany,2007,16.2
Annual,Percentage,Towns and suburbs,Total,Germany,2008,17.3
Annual,Percentage,Towns and suburbs,Total,Germany,2009,17.0
Annual,Percentage,Towns and suburbs,Total,Germany,2010,15.6
Annual,Percentage,Towns and suburbs,Total,Germany,2011,17.4
Annual,Percentage,Towns and suburbs,Total,Germany,2012,19.5
Annual,Percentage,Towns and suburbs,Total,Germany,2013,19.4
Annual,Percentage,Towns and suburbs,Total,Germany,2014,20.3
Annual,Percentage,Towns and suburbs,Total,Germany,2015,20.3
Annual,Percentage,Towns and suburbs,Total,Germany,2016,20.4
Annual,Percentage,Towns and suburbs,Total,Germany,2017,21.3
Annual,Percentage,Towns and suburbs,Total,Germany,2018,20.8
Annual,Percentage,Towns and suburbs,Total,Germany,2019,21.6
Annual,Percentage,Towns and suburbs,Total,Germany,2020,10.9
Annual,Percentage,Towns and suburbs,Total,Germany,2023,14.7
Annual,Percentage,Towns and suburbs,Total,Estonia,2004,29.5
Annual,Percentage,Towns and suburbs,Total,Estonia,2005,10.1
Annual,Percentage,Towns and suburbs,Total,Estonia,2006,7.2
Annual,Percentage,Towns and suburbs,Total,Estonia,2007,38.5
Annual,Percentage,Towns and suburbs,Total,Estonia,2008,31.4
Annual,Percentage,Towns and suburbs,Total,Estonia,2009,15.8
Annual,Percentage,Towns and suburbs,Total,Estonia,2010,32.1
Annual,Percentage,Towns and suburbs,Total,Estonia,2011,50.0
Annual,Percentage,Towns and suburbs,Total,Estonia,2012,12.8
Annual,Percentage,Towns and suburbs,Total,Estonia,2013,9.2
Annual,Percentage,Towns and suburbs,Total,Estonia,2014,11.5
Annual,Percentage,Towns and suburbs,Total,Estonia,2015,8.6
Annual,Percentage,Towns and suburbs,Total,Estonia,2016,8.1
Annual,Percentage,Towns and suburbs,Total,Estonia,2017,9.8
Annual,Percentage,Towns and suburbs,Total,Estonia,2018,4.3
Annual,Percentage,Towns and suburbs,Total,Estonia,2019,5.3
Annual,Percentage,Towns and suburbs,Total,Estonia,2020,4.2
Annual,Percentage,Towns and suburbs,Total,Estonia,2023,12.2
Annual,Percentage,Towns and suburbs,Total,Ireland,2003,10.3
Annual,Percentage,Towns and suburbs,Total,Ireland,2004,9.5
Annual,Percentage,Towns and suburbs,Total,Ireland,2005,7.8
Annual,Percentage,Towns and suburbs,Total,Ireland,2006,7.1
Annual,Percentage,Towns and suburbs,Total,Ireland,2007,9.1
Annual,Percentage,Towns and suburbs,Total,Ireland,2008,8.7
Annual,Percentage,Towns and suburbs,Total,Ireland,2009,4.5
Annual,Percentage,Towns and suburbs,Total,Ireland,2010,5.2
Annual,Percentage,Towns and suburbs,Total,Ireland,2011,5.3
Annual,Percentage,Towns and suburbs,Total,Ireland,2012,4.0
Annual,Percentage,Towns and suburbs,Total,Ireland,2013,5.4
Annual,Percentage,Towns and suburbs,Total,Ireland,2014,2.8
Annual,Percentage,Towns and suburbs,Total,Ireland,2015,4.6
Annual,Percentage,Towns and suburbs,Total,Ireland,2016,4.3
Annual,Percentage,Towns and suburbs,Total,Ireland,2017,3.2
Annual,Percentage,Towns and suburbs,Total,Ireland,2018,5.9
Annual,Percentage,Towns and suburbs,Total,Ireland,2019,5.5
Annual,Percentage,Towns and suburbs,Total,Ireland,2020,5.2
Annual,Percentage,Towns and suburbs,Total,Ireland,2023,9.5
Annual,Percentage,Towns and suburbs,Total,Greece,2003,18.7
Annual,Percentage,Towns and suburbs,Total,Greece,2004,46.3
Annual,Percentage,Towns and suburbs,Total,Greece,2005,43.2
Annual,Percentage,Towns and suburbs,Total,Greece,2006,20.4
Annual,Percentage,Towns and suburbs,Total,Greece,2007,29.5
Annual,Percentage,Towns and suburbs,Total,Greece,2008,28.3
Annual,Percentage,Towns and suburbs,Total,Greece,2009,28.6
Annual,Percentage,Towns and suburbs,Total,Greece,2010,27.7
Annual,Percentage,Towns and suburbs,Total,Greece,2011,27.9
Annual,Percentage,Towns and suburbs,Total,Greece,2012,22.7
Annual,Percentage,Towns and suburbs,Total,Greece,2013,35.6
Annual,Percentage,Towns and suburbs,Total,Greece,2014,24.9
Annual,Percentage,Towns and suburbs,Total,Greece,2015,20.2
Annual,Percentage,Towns and suburbs,Total,Greece,2016,20.8
Annual,Percentage,Towns and suburbs,Total,Greece,2017,21.1
Annual,Percentage,Towns and suburbs,Total,Greece,2018,18.5
Annual,Percentage,Towns and suburbs,Total,Greece,2019,19.8
Annual,Percentage,Towns and suburbs,Total,Greece,2020,19.4
Annual,Percentage,Towns and suburbs,Total,Greece,2023,16.3
Annual,Percentage,Towns and suburbs,Total,Spain,2004,13.9
Annual,Percentage,Towns and suburbs,Total,Spain,2005,14.7
Annual,Percentage,Towns and suburbs,Total,Spain,2006,14.1
Annual,Percentage,Towns and suburbs,Total,Spain,2007,14.1
Annual,Percentage,Towns and suburbs,Total,Spain,2008,10.2
Annual,Percentage,Towns and suburbs,Total,Spain,2009,9.7
Annual,Percentage,Towns and suburbs,Total,Spain,2010,9.3
Annual,Percentage,Towns and suburbs,Total,Spain,2011,8.6
Annual,Percentage,Towns and suburbs,Total,Spain,2012,7.4
Annual,Percentage,Towns and suburbs,Total,Spain,2013,7.0
Annual,Percentage,Towns and suburbs,Total,Spain,2014,6.7
Annual,Percentage,Towns and suburbs,Total,Spain,2015,9.3
Annual,Percentage,Towns and suburbs,Total,Spain,2016,8.2
Annual,Percentage,Towns and suburbs,Total,Spain,2017,6.3
Annual,Percentage,Towns and suburbs,Total,Spain,2018,8.0
Annual,Percentage,Towns and suburbs,Total,Spain,2019,5.4
Annual,Percentage,Towns and suburbs,Total,Spain,2020,9.2
Annual,Percentage,Towns and suburbs,Total,Spain,2023,8.7
Annual,Percentage,Towns and suburbs,Total,France,2004,14.8
Annual,Percentage,Towns and suburbs,Total,France,2005,13.3
Annual,Percentage,Towns and suburbs,Total,France,2006,10.5
Annual,Percentage,Towns and suburbs,Total,France,2007,11.9
Annual,Percentage,Towns and suburbs,Total,France,2008,10.9
Annual,Percentage,Towns and suburbs,Total,France,2009,9.5
Annual,Percentage,Towns and suburbs,Total,France,2010,8.6
Annual,Percentage,Towns and suburbs,Total,France,2011,8.7
Annual,Percentage,Towns and suburbs,Total,France,2012,10.5
Annual,Percentage,Towns and suburbs,Total,France,2013,9.6
Annual,Percentage,Towns and suburbs,Total,France,2014,10.0
Annual,Percentage,Towns and suburbs,Total,France,2015,10.1
Annual,Percentage,Towns and suburbs,Total,France,2016,13.0
Annual,Percentage,Towns and suburbs,Total,France,2017,10.6
Annual,Percentage,Towns and suburbs,Total,France,2018,11.6
Annual,Percentage,Towns and suburbs,Total,France,2019,14.4
Annual,Percentage,Towns and suburbs,Total,France,2020,15.9
Annual,Percentage,Towns and suburbs,Total,France,2023,14.5
Annual,Percentage,Towns and suburbs,Total,Croatia,2010,12.2
Annual,Percentage,Towns and suburbs,Total,Croatia,2011,9.0
Annual,Percentage,Towns and suburbs,Total,Croatia,2012,7.8
Annual,Percentage,Towns and suburbs,Total,Croatia,2013,4.8
Annual,Percentage,Towns and suburbs,Total,Croatia,2014,4.5
Annual,Percentage,Towns and suburbs,Total,Croatia,2015,5.0
Annual,Percentage,Towns and suburbs,Total,Croatia,2016,6.1
Annual,Percentage,Towns and suburbs,Total,Croatia,2017,6.3
Annual,Percentage,Towns and suburbs,Total,Croatia,2018,7.0
Annual,Percentage,Towns and suburbs,Total,Croatia,2019,7.8
Annual,Percentage,Towns and suburbs,Total,Croatia,2020,6.8
Annual,Percentage,Towns and suburbs,Total,Croatia,2023,3.6
Annual,Percentage,Towns and suburbs,Total,Italy,2004,16.7
Annual,Percentage,Towns and suburbs,Total,Italy,2005,14.9
Annual,Percentage,Towns and suburbs,Total,Italy,2006,14.7
Annual,Percentage,Towns and suburbs,Total,Italy,2007,15.1
Annual,Percentage,Towns and suburbs,Total,Italy,2008,13.7
Annual,Percentage,Towns and suburbs,Total,Italy,2009,14.9
Annual,Percentage,Towns and suburbs,Total,Italy,2010,12.1
Annual,Percentage,Towns and suburbs,Total,Italy,2011,13.7
Annual,Percentage,Towns and suburbs,Total,Italy,2012,12.5
Annual,Percentage,Towns and suburbs,Total,Italy,2013,13.0
Annual,Percentage,Towns and suburbs,Total,Italy,2014,14.9
Annual,Percentage,Towns and suburbs,Total,Italy,2015,12.9
Annual,Percentage,Towns and suburbs,Total,Italy,2016,11.1
Annual,Percentage,Towns and suburbs,Total,Italy,2017,9.4
Annual,Percentage,Towns and suburbs,Total,Italy,2018,8.9
Annual,Percentage,Towns and suburbs,Total,Italy,2019,8.9
Annual,Percentage,Towns and suburbs,Total,Italy,2020,11.8
Annual,Percentage,Towns and suburbs,Total,Italy,2023,8.6
Annual,Percentage,Towns and suburbs,Total,Cyprus,2005,22.5
Annual,Percentage,Towns and suburbs,Total,Cyprus,2006,25.7
Annual,Percentage,Towns and suburbs,Total,Cyprus,2007,23.7
Annual,Percentage,Towns and suburbs,Total,Cyprus,2008,18.8
Annual,Percentage,Towns and suburbs,Total,Cyprus,2009,23.7
Annual,Percentage,Towns and suburbs,Total,Cyprus,2010,17.9
Annual,Percentage,Towns and suburbs,Total,Cyprus,2011,25.1
Annual,Percentage,Towns and suburbs,Total,Cyprus,2012,16.1
Annual,Percentage,Towns and suburbs,Total,Cyprus,2013,19.4
Annual,Percentage,Towns and suburbs,Total,Cyprus,2014,16.0
Annual,Percentage,Towns and suburbs,Total,Cyprus,2015,13.6
Annual,Percentage,Towns and suburbs,Total,Cyprus,2016,8.9
Annual,Percentage,Towns and suburbs,Total,Cyprus,2017,11.4
Annual,Percentage,Towns and suburbs,Total,Cyprus,2018,13.0
Annual,Percentage,Towns and suburbs,Total,Cyprus,2019,9.5
Annual,Percentage,Towns and suburbs,Total,Cyprus,2020,8.3
Annual,Percentage,Towns and suburbs,Total,Cyprus,2023,6.5
Annual,Percentage,Towns and suburbs,Total,Latvia,2005,19.0
Annual,Percentage,Towns and suburbs,Total,Latvia,2006,0.3
Annual,Percentage,Towns and suburbs,Total,Latvia,2007,16.0
Annual,Percentage,Towns and suburbs,Total,Latvia,2008,25.2
Annual,Percentage,Towns and suburbs,Total,Latvia,2009,16.4
Annual,Percentage,Towns and suburbs,Total,Latvia,2010,8.2
Annual,Percentage,Towns and suburbs,Total,Latvia,2011,1.6
Annual,Percentage,Towns and suburbs,Total,Latvia,2012,18.0
Annual,Percentage,Towns and suburbs,Total,Latvia,2013,14.5
Annual,Percentage,Towns and suburbs,Total,Latvia,2014,17.9
Annual,Percentage,Towns and suburbs,Total,Latvia,2015,13.6
Annual,Percentage,Towns and suburbs,Total,Latvia,2016,14.5
Annual,Percentage,Towns and suburbs,Total,Latvia,2017,17.9
Annual,Percentage,Towns and suburbs,Total,Latvia,2018,16.3
Annual,Percentage,Towns and suburbs,Total,Latvia,2019,16.6
Annual,Percentage,Towns and suburbs,Total,Latvia,2020,11.9
Annual,Percentage,Towns and suburbs,Total,Latvia,2023,14.5
Annual,Percentage,Towns and suburbs,Total,Lithuania,2012,11.9
Annual,Percentage,Towns and suburbs,Total,Lithuania,2013,11.9
Annual,Percentage,Towns and suburbs,Total,Lithuania,2014,12.9
Annual,Percentage,Towns and suburbs,Total,Lithuania,2015,0.5
Annual,Percentage,Towns and suburbs,Total,Lithuania,2016,0.7
Annual,Percentage,Towns and suburbs,Total,Lithuania,2017,8.1
Annual,Percentage,Towns and suburbs,Total,Lithuania,2018,12.9
Annual,Percentage,Towns and suburbs,Total,Lithuania,2019,6.7
Annual,Percentage,Towns and suburbs,Total,Lithuania,2020,16.7
Annual,Percentage,Towns and suburbs,Total,Lithuania,2023,9.2
Annual,Percentage,Towns and suburbs,Total,Luxembourg,2003,18.0
Annual,Percentage,Towns and suburbs,Total,Luxembourg,2004,15.8
Annual,Percentage,Towns and suburbs,Total,Luxembourg,2005,17.9
Annual,Percentage,Towns and suburbs,Total,Luxembourg,2006,13.7
Annual,Percentage,Towns and suburbs,Total,Luxembourg,2007,14.7
Annual,Percentage,Towns and suburbs,Total,Luxembourg,2008,12.5
Annual,Percentage,Towns and suburbs,Total,Luxembourg,2009,14.0
Annual,Percentage,Towns and suburbs,Total,Luxembourg,2010,8.9
Annual,Percentage,Towns and suburbs,Total,Luxembourg,2011,8.4
Annual,Percentage,Towns and suburbs,Total,Luxembourg,2012,20.7
Annual,Percentage,Towns and suburbs,Total,Luxembourg,2013,19.3
Annual,Percentage,Towns and suburbs,Total,Luxembourg,2014,20.7
Annual,Percentage,Towns and suburbs,Total,Luxembourg,2015,23.0
Annual,Percentage,Towns and suburbs,Total,Luxembourg,2016,19.5
Annual,Percentage,Towns and suburbs,Total,Luxembourg,2017,24.0
Annual,Percentage,Towns and suburbs,Total,Luxembourg,2018,16.7
Annual,Percentage,Towns and suburbs,Total,Luxembourg,2019,17.4
Annual,Percentage,Towns and suburbs,Total,Luxembourg,2020,16.9
Annual,Percentage,Towns and suburbs,Total,Luxembourg,2023,10.1
Annual,Percentage,Towns and suburbs,Total,Hungary,2005,19.7
Annual,Percentage,Towns and suburbs,Total,Hungary,2006,12.6
Annual,Percentage,Towns and suburbs,Total,Hungary,2007,14.1
Annual,Percentage,Towns and suburbs,Total,Hungary,2008,10.2
Annual,Percentage,Towns and suburbs,Total,Hungary,2009,12.1
Annual,Percentage,Towns and suburbs,Total,Hungary,2010,10.4
Annual,Percentage,Towns and suburbs,Total,Hungary,2011,11.8
Annual,Percentage,Towns and suburbs,Total,Hungary,2012,14.2
Annual,Percentage,Towns and suburbs,Total,Hungary,2013,16.2
Annual,Percentage,Towns and suburbs,Total,Hungary,2014,14.8
Annual,Percentage,Towns and suburbs,Total,Hungary,2015,17.2
Annual,Percentage,Towns and suburbs,Total,Hungary,2016,17.9
Annual,Percentage,Towns and suburbs,Total,Hungary,2017,13.2
Annual,Percentage,Towns and suburbs,Total,Hungary,2018,9.3
Annual,Percentage,Towns and suburbs,Total,Hungary,2019,11.7
Annual,Percentage,Towns and suburbs,Total,Hungary,2020,12.7
Annual,Percentage,Towns and suburbs,Total,Hungary,2023,15.6
Annual,Percentage,Towns and suburbs,Total,Malta,2005,12.5
Annual,Percentage,Towns and suburbs,Total,Malta,2006,27.1
Annual,Percentage,Towns and suburbs,Total,Malta,2007,16.7
Annual,Percentage,Towns and suburbs,Total,Malta,2008,19.9
Annual,Percentage,Towns and suburbs,Total,Malta,2009,24.3
Annual,Percentage,Towns and suburbs,Total,Malta,2010,22.9
Annual,Percentage,Towns and suburbs,Total,Malta,2011,26.4
Annual,Percentage,Towns and suburbs,Total,Malta,2012,22.3
Annual,Percentage,Towns and suburbs,Total,Malta,2013,20.1
Annual,Percentage,Towns and suburbs,Total,Malta,2014,17.6
Annual,Percentage,Towns and suburbs,Total,Malta,2015,17.0
Annual,Percentage,Towns and suburbs,Total,Malta,2016,17.7
Annual,Percentage,Towns and suburbs,Total,Malta,2017,20.1
Annual,Percentage,Towns and suburbs,Total,Malta,2018,23.1
Annual,Percentage,Towns and suburbs,Total,Malta,2019,16.8
Annual,Percentage,Towns and suburbs,Total,Malta,2020,18.3
Annual,Percentage,Towns and suburbs,Total,Malta,2023,28.1
Annual,Percentage,Towns and suburbs,Total,Netherlands,2005,11.1
Annual,Percentage,Towns and suburbs,Total,Netherlands,2006,11.0
Annual,Percentage,Towns and suburbs,Total,Netherlands,2007,9.4
Annual,Percentage,Towns and suburbs,Total,Netherlands,2008,9.8
Annual,Percentage,Towns and suburbs,Total,Netherlands,2009,11.1
Annual,Percentage,Towns and suburbs,Total,Netherlands,2010,8.7
Annual,Percentage,Towns and suburbs,Total,Netherlands,2011,9.9
Annual,Percentage,Towns and suburbs,Total,Netherlands,2012,10.6
Annual,Percentage,Towns and suburbs,Total,Netherlands,2013,10.9
Annual,Percentage,Towns and suburbs,Total,Netherlands,2014,11.8
Annual,Percentage,Towns and suburbs,Total,Netherlands,2015,10.3
Annual,Percentage,Towns and suburbs,Total,Netherlands,2016,9.2
Annual,Percentage,Towns and suburbs,Total,Netherlands,2017,9.7
Annual,Percentage,Towns and suburbs,Total,Netherlands,2018,12.0
Annual,Percentage,Towns and suburbs,Total,Netherlands,2019,12.0
Annual,Percentage,Towns and suburbs,Total,Netherlands,2020,11.3
Annual,Percentage,Towns and suburbs,Total,Netherlands,2023,12.0
Annual,Percentage,Towns and suburbs,Total,Austria,2003,8.2
Annual,Percentage,Towns and suburbs,Total,Austria,2004,8.8
Annual,Percentage,Towns and suburbs,Total,Austria,2005,7.0
Annual,Percentage,Towns and suburbs,Total,Austria,2006,6.5
Annual,Percentage,Towns and suburbs,Total,Austria,2007,7.1
Annual,Percentage,Towns and suburbs,Total,Austria,2008,7.1
Annual,Percentage,Towns and suburbs,Total,Austria,2009,9.4
Annual,Percentage,Towns and suburbs,Total,Austria,2010,8.4
Annual,Percentage,Towns and suburbs,Total,Austria,2011,10.2
Annual,Percentage,Towns and suburbs,Total,Austria,2012,11.2
Annual,Percentage,Towns and suburbs,Total,Austria,2013,11.3
