freq,unit,quantile,hhcomp,geo,time,value
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Cyprus,2023,83.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Cyprus,2024,79.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Cyprus,2025,80.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Latvia,2010,16.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Latvia,2011,21.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Latvia,2012,22.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Latvia,2013,20.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Latvia,2014,18.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Latvia,2015,19.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Latvia,2016,13.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Latvia,2017,5.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Latvia,2018,8.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Latvia,2019,18.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Latvia,2020,18.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Latvia,2021,17.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Latvia,2022,17.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Latvia,2023,11.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Latvia,2024,16.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Latvia,2025,17.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Lithuania,2010,16.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Lithuania,2011,21.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Lithuania,2012,25.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Lithuania,2013,18.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Lithuania,2014,14.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Lithuania,2015,32.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Lithuania,2016,38.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Lithuania,2017,33.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Lithuania,2018,32.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Lithuania,2019,27.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Lithuania,2020,33.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Lithuania,2021,23.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Lithuania,2022,25.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Lithuania,2023,18.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Lithuania,2024,21.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Lithuania,2025,25.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Luxembourg,2010,88.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Luxembourg,2011,76.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Luxembourg,2012,82.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Luxembourg,2013,88.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Luxembourg,2014,82.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Luxembourg,2015,72.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Luxembourg,2016,66.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Luxembourg,2017,77.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Luxembourg,2018,74.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Luxembourg,2019,71.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Luxembourg,2020,59.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Luxembourg,2021,63.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Luxembourg,2022,75.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Luxembourg,2023,78.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Luxembourg,2024,81.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Luxembourg,2025,75.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Hungary,2010,11.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Hungary,2011,7.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Hungary,2012,11.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Hungary,2013,17.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Hungary,2014,4.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Hungary,2015,11.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Hungary,2016,11.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Hungary,2017,9.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Hungary,2018,31.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Hungary,2019,21.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Hungary,2020,30.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Hungary,2021,22.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Hungary,2022,29.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Hungary,2023,32.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Hungary,2024,38.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Hungary,2025,34.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Malta,2010,83.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Malta,2011,88.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Malta,2012,78.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Malta,2013,91.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Malta,2014,97.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Malta,2015,90.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Malta,2016,86.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Malta,2017,80.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Malta,2018,84.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Malta,2019,87.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Malta,2020,85.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Malta,2021,81.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Malta,2022,93.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Malta,2023,93.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Malta,2024,82.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Malta,2025,81.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Netherlands,2010,80.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Netherlands,2011,75.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Netherlands,2012,72.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Netherlands,2013,67.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Netherlands,2014,68.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Netherlands,2015,70.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Netherlands,2016,70.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Netherlands,2017,70.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Netherlands,2018,73.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Netherlands,2019,67.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Netherlands,2020,74.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Netherlands,2021,79.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Netherlands,2022,82.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Netherlands,2023,78.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Netherlands,2024,75.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Netherlands,2025,76.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Austria,2010,42.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Austria,2011,43.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Austria,2012,49.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Austria,2013,52.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Austria,2014,39.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Austria,2015,45.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Austria,2016,32.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Austria,2017,42.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Austria,2018,43.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Austria,2019,41.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Austria,2020,52.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Austria,2021,41.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Austria,2022,45.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Austria,2023,33.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Austria,2024,27.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Austria,2025,28.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Poland,2010,14.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Poland,2011,16.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Poland,2012,16.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Poland,2013,10.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Poland,2014,16.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Poland,2015,15.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Poland,2016,19.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Poland,2017,19.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Poland,2018,16.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Poland,2019,11.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Poland,2020,13.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Poland,2021,11.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Poland,2022,12.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Poland,2023,11.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Poland,2024,14.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Poland,2025,18.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Portugal,2010,26.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Portugal,2011,44.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Portugal,2012,35.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Portugal,2013,37.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Portugal,2014,44.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Portugal,2015,41.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Portugal,2016,42.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Portugal,2017,40.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Portugal,2018,37.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Portugal,2019,39.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Portugal,2020,37.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Portugal,2021,31.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Portugal,2022,30.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Portugal,2023,36.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Portugal,2024,32.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Portugal,2025,32.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Romania,2010,4.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Romania,2011,7.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Romania,2012,10.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Romania,2013,5.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Romania,2014,5.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Romania,2015,13.5
