geo,year,noise_rate_scaled,pollution_rate_scaled,crime_rate_scaled,hpi_weight_scaled,safety_score,safety_index,affordability_index,combined_score
Bulgaria,2016,-1.204064451791142,0.4651166913790483,2.409698398682266,-0.24891330535284747,0.5569168794233907,0.44308312057660926,1.2489133053528474,0.7654151944871045
Bulgaria,2017,-1.2761360713479204,0.46709233696823727,2.3024470497526814,0.07448587843246919,0.49780110512433273,0.5021988948756673,0.9255141215675308,0.6715249855524127
Bulgaria,2018,-1.428516066982252,0.12135435886011707,1.7393774678723615,0.28435130620804805,0.14407191991674217,0.8559280800832578,0.715648693791952,0.7998163255667354
Bulgaria,2019,-1.543830658273097,0.032450307346600454,1.3722478503826292,0.5122379650962828,-0.04637750018128909,1.0463775001812892,0.48776203490371717,0.8229313140702603
Bulgaria,2020,-1.6179614669600695,-0.15523602362637903,1.316559649976883,0.680163073191496,-0.15221261353652182,1.1522126135365218,0.31983692680850395,0.8192623388453146
Bulgaria,2023,-1.545889847403291,-0.34489800018854805,0.7761778534470527,2.3368057005659284,-0.37153666471492874,1.3715366647149287,-1.3368057005659284,0.28819971860258586
Croatia,2010,-0.8993044605224793,-0.6965629150642357,-1.3337861841484315,-0.42912561647941844,-0.9765511865783821,1.9765511865783822,1.4291256164794184,1.7575809585387967
Croatia,2011,-1.1752358039684307,-1.109472843204791,-1.4348499552551557,-0.31657483671218756,-1.2398528674761258,2.2398528674761256,1.3165748367121877,1.8705416551705503
Croatia,2012,-1.0866906713701028,-0.975128943139921,-1.3853493326722703,-0.40012781732541564,-1.1490563157274314,2.1490563157274316,1.4001278173254157,1.8494849163666252
Croatia,2013,-1.327615799602762,-1.1391075270426299,-1.5977895045904864,-0.5721486597644142,-1.3548376104119593,2.354837610411959,1.572148659764414,2.041762030152941
Croatia,2014,-1.6488493039129741,-1.2635731991615529,-1.6328524455866966,-0.5859103271595342,-1.5150916495537412,2.5150916495537414,1.5859103271595343,2.143419120596058
Croatia,2015,-1.642671736522393,-1.3090130477129058,-1.515288466952344,-0.7000994006642789,-1.4889910837292144,2.488991083729214,1.700099400664279,2.1734344105032397
Croatia,2016,-1.642671736522393,-1.1153997799723587,-1.544163830125694,-0.610157074474745,-1.434078448873482,2.434078448873482,1.610157074474745,2.104509899113987
Croatia,2017,-1.6159022778298755,-1.340623377139934,-1.552413933889508,-0.4422319663795318,-1.502979862953106,2.502979862953106,1.4422319663795318,2.078680704323676
Croatia,2018,-1.7023882212980095,-1.241841097680471,-1.6349149715276505,-0.20500703318746577,-1.5263814301687102,2.52638143016871,1.2050070331874658,1.9978316713762123
Croatia,2019,-1.7435720039018832,-1.3524772506750695,-1.6617278087600462,0.15345163658065725,-1.5859256877789996,2.5859256877789996,0.8465483634193427,1.8901747580351367
Croatia,2020,-1.780637408245369,-1.4571864669021002,-1.6926656978743497,0.42180415078549555,-1.6434965243406063,2.6434965243406063,0.5781958492145045,1.8173762542901655
Croatia,2023,-2.0092074016968664,-1.6606779625885937,-1.8906681882058907,2.035523482237054,-1.8535178508304504,2.8535178508304506,-1.0355234822370538,1.2979013176034486
Cyprus,2005,2.755756245571281,1.2356184711628588,-0.7315286093899942,0.7238236012962516,1.0866153691147151,-0.08661536911471512,0.27617639870374844,0.0585013380126703
Cyprus,2006,3.42293352375403,1.8144826287953109,-0.03233231540673998,-0.2248303874113886,1.7350279457142002,-0.7350279457142002,1.2248303874113886,0.04891538753603536
Cyprus,2007,3.3879273085407373,1.788799236135851,0.34510993178776006,0.1657388396120143,1.8406121588214495,-0.8406121588214495,0.8342611603879857,-0.17066283113767533
Cyprus,2008,1.9238438369730395,0.9866871269250118,-0.5190884374717782,0.2773066431367361,0.7971475088087576,0.20285249119124238,0.7226933568632639,0.41078883746005096
Cyprus,2009,2.343918419532548,1.2771070285358332,-0.6407774679880378,-0.18223475023601715,0.9934159933601144,0.0065840066398855646,1.182234750236017,0.47684430407833817
Cyprus,2010,1.759108706557546,0.8365380621466282,-0.21589712415160617,-0.379485316232735,0.7932498815175225,0.20675011848247749,1.379485316232735,0.6758441975825805
Cyprus,2011,1.6129062783137957,1.0005166460493369,0.4688614882449735,-0.368181089443887,1.0274281375360352,-0.027428137536035235,1.368181089443887,0.5308155532559337
Cyprus,2012,1.2196011544468055,0.15889162505471316,0.5699252593516975,-0.4976062947075142,0.6494726796177387,0.3505273203822613,1.4976062947075142,0.8093589101123624
Cyprus,2013,1.7302800587348348,0.4572141090222907,0.5864254668793255,-0.6501314416700933,0.9246398782121504,0.07536012178784957,1.6501314416700934,0.7052686497407471
Cyprus,2014,0.17353307630842196,-0.39824043109665785,-0.22208470197446678,-0.6686441609040048,-0.14893068558756756,1.1489306855875676,1.6686441609040048,1.3568160757141423
Cyprus,2015,-0.10445745626772322,-0.6096345091399084,0.18010785651147615,-0.7091100162206075,-0.17799470296538514,1.1779947029653852,1.7091100162206074,1.390440828267474
Cyprus,2016,-0.3227315040682519,-0.6629769400480184,-0.5314635931174996,-0.6933823963404702,-0.5057240124112566,1.5057240124112568,1.6933823963404702,1.5807873659829421
Cyprus,2017,-0.2836069105945724,-0.6234640282642331,-0.009644530056250987,-0.46909998367476663,-0.30557182297168545,1.3055718229716855,1.4690999836747667,1.370983087252918
Cyprus,2018,0.3300314502031402,-0.8190529415939699,-0.08183293798962507,-0.6108123919697509,-0.19028480979348494,1.1902848097934848,1.610812391969751,1.3584958426639915
Cyprus,2019,-0.6954447366333059,-1.143058818221008,-0.03233231540673998,-0.1855113377110455,-0.6236119567536846,1.6236119567536846,1.1855113377110456,1.448371709136629
Cyprus,2020,-0.8725350018299617,-1.0482278299399237,-0.20764702038779198,-0.059035061174944135,-0.7094699507192258,1.709469950719226,1.0590350611749442,1.4492959949015132
Cyprus,2023,-0.19506177799624497,-0.7973208401128878,-0.5685890600546637,0.5350102480477315,-0.5203238927212656,1.5203238927212657,0.46498975195226855,1.0981902364136666
Czechia,2008,0.08910632197048154,0.8187572518439246,0.747302490273703,1.3054997928006937,0.551722021362703,0.448277978637297,-0.3054997928006937,0.1467668700621007
Czechia,2009,0.4165173936712746,1.3877431815304313,1.3763729022645363,-0.5809954459469909,1.0602111591554142,-0.060211159155414196,1.580995445946991,0.5962714828855479
Czechia,2010,-0.07974718670539929,0.8622214548060887,0.8256784760299374,-0.605569852009705,0.5360509147102089,0.46394908528979106,1.605569852009705,0.9205973919777566
Czechia,2011,-0.30831718015689663,0.7990007959520327,0.7287397568051208,-0.5744422709969336,0.40647445753341893,0.5935255424665811,1.5744422709969337,0.9858922338787222
Czechia,2012,-0.41127663666658,0.4414089443087767,0.48329916983164795,-0.6448889017100479,0.17114382582461488,0.8288561741753852,1.6448889017100479,1.1552692651892502
Czechia,2013,-0.3021396127663153,0.6369978576385135,0.759677645919424,-0.6203144956473333,0.36484529693054074,0.6351547030694593,1.6203144956473334,1.029218620100609
Czechia,2014,-0.5018809583951014,0.07393886471957473,0.6029256744069542,-0.5023573465463061,0.05832786024380918,0.9416721397561908,1.5023573465463063,1.165946222472237
Czechia,2015,-0.34950096276076986,0.39004215898985617,0.5616751555878833,-0.34835773521996416,0.2007387839389899,0.7992612160610101,1.348357735219964,1.0188998237245916
Czechia,2016,-0.23624556060011817,0.3110163354222858,0.4317360213078093,-0.056741449942423444,0.16883559870999232,0.8311644012900077,1.0567414499424235,0.921395220750974
Czechia,2017,-0.4359869062289039,-0.20660280894529987,-0.13339608651346402,0.4396615525244009,-0.25866193389588926,1.2586619338958893,0.560338447475599,0.9793325393277732
Czechia,2018,-0.3103763692870903,-0.09201536477232299,-0.5170259115308248,0.7329161315394559,-0.3064725485300794,1.3064725485300794,0.2670838684605441,0.8907170765022653
Czechia,2019,-0.38862555623444905,-0.20462716335611061,-0.3891493031917046,1.1424895659180245,-0.3274673409274214,1.3274673409274214,-0.14248956591802453,0.739484578189243
Czechia,2020,-0.6110179822953657,-0.6748308135831542,-0.8614677436700681,1.5324034754464202,-0.7157721798495293,1.7157721798495293,-0.5324034754464202,0.8165019177311494
Czechia,2023,-0.2753701540737974,-0.8822736004480263,-0.8284673286148112,3.3083138869118924,-0.6620370277122116,1.6620370277122116,-2.3083138869118924,0.07389666186256993
Denmark,2005,0.1014614567516435,-1.125278007918305,0.6998643936317709,0.5115007329144015,-0.1079840525116302,1.1079840525116302,0.48849926708559854,0.8601901383412176
Denmark,2006,0.5318319849621203,-0.9514211960696504,0.4585488585402057,0.1657388396120143,0.012986549144225201,0.9870134508557749,0.8342611603879857,0.9259125346686592
Denmark,2007,0.7336325197210997,-0.7281732444912641,0.6214884078755365,-0.08999881281396367,0.20898256103512403,0.791017438964876,1.0899988128139637,0.910609988504511
Denmark,2008,0.17353307630842196,-0.9652507151939748,0.7328648086870275,-0.40750013914422945,-0.01961761006617509,1.0196176100661751,1.4075001391442294,1.1747706216973968
Denmark,2009,0.63273225234161,-1.0146418549237062,0.9700552918966863,-0.9320817938962999,0.19604856310486338,0.8039514368951366,1.9320817938963,1.255203579695602
Denmark,2010,0.40828063715049995,-0.9968610446210031,0.4750490660678341,-0.604750705140948,-0.037843780467556376,1.0378437804675564,1.604750705140948,1.264606550336913
Denmark,2011,0.3362090175937215,-0.8368337518966732,0.8545538392032878,-0.7313908110508013,0.117976368300112,0.882023631699888,1.7313908110508014,1.2217705034402533
Denmark,2012,0.5318319849621203,-1.5144801889885884,-0.28396048020307346,-0.8306714115441663,-0.42220289474318057,1.4222028947431806,1.8306714115441665,1.585590301463575
Denmark,2013,0.3320906393333348,-1.3761849977453406,-0.5190884374717782,-0.6063889988784621,-0.5210609319612614,1.5210609319612614,1.606388998878462,1.5551921587281416
Denmark,2014,0.45152360888456716,-1.1825717300047933,-0.2715853245573522,-0.4908892903837062,-0.33421114855919276,1.3342111485591928,1.490889290383706,1.396882405288998
Denmark,2015,0.2003025350009399,-1.1371318814534404,-0.4303998220107758,-0.2138538193700425,-0.4557430561544254,1.4557430561544253,1.2138538193700426,1.3589873614406722
Denmark,2016,0.5297727958319269,-1.156888337345333,-0.3891493031917046,-0.09573284089526399,-0.3387549482350369,1.338754948235037,1.095732840895264,1.2415461052991277
Denmark,2017,0.9086635957875618,-0.9158595754642435,-0.5727141119365707,0.08939435144384948,-0.19330336387108413,1.1933033638710842,0.9106056485561506,1.0802242777451108
Denmark,2018,0.844828732751558,-0.7558322827399135,-0.5706515859956173,0.2461790621239653,-0.1605517119946576,1.1605517119946576,0.7538209378760348,0.9978594023472085
Denmark,2019,0.7851122479759415,-0.8822736004480263,-0.6902780905709232,0.29778531485566473,-0.2624798143476693,1.2624798143476692,0.7022146851443353,1.0383737626663356
Denmark,2020,0.5153584719205709,-0.6037075723723406,-0.7913418616776474,0.5060124488937287,-0.2932303207098057,1.2932303207098057,0.49398755110627135,0.9735332128683919
